,group id,BrainID,roi id,Count,Total Area,Average Size,%Area,Perim.,ROI um^2,ROI mm^2,#Cell Density/mm^2,Genotype,Sex,Treatment
449,III,1,PAG,15.33333333,598.7766667,38.57466667,0.263666667,20.34266667,210872.582,0.210872582,67.93402883,AA,F,Acute
450,III,1,PALv,3.5,159.5935,57.152,0.0355,28.294,483099.6525,0.483099653,8.042221182,AA,F,Acute
451,III,1,PL,22,902.6155,37.793,0.6795,22.5755,130815.95,0.13081595,166.2542796,AA,F,Acute
452,III,1,PVT,33.66666667,1774.217333,53.01866667,1.436666667,25.116,126328.8673,0.126328867,273.1425436,AA,F,Acute
453,III,1,SNc,1,48.98366667,48.6735,0.044,28.979,106725.1743,0.106725174,8.987626957,AA,F,Acute
454,III,1,SNr,2.333333333,87.531,31.989,0.037333333,19.203,270873.8217,0.270873822,9.879322361,AA,F,Acute
455,III,1,VTA,13.66666667,522.882,35.07366667,0.258,20.07733333,197409.119,0.197409119,67.02103741,AA,F,Acute
456,III,2,ACAd,11.6,509.9532,43.3126,0.3958,23.8496,131585.6314,0.131585631,89.89423033,AA,F,Acute
457,III,2,ACAv,22.33333333,995.3803333,44.07733333,0.515333333,23.27066667,189126.195,0.189126195,115.6059517,AA,F,Acute
458,III,2,ACB,36.5,1690.38,46.433,0.2705,23.8125,624717.501,0.624717501,58.40428866,AA,F,Acute
459,III,2,AId,8,341.61,42.19133333,0.226333333,24.63266667,163783.2617,0.163783262,53.21612925,AA,F,Acute
460,III,2,AIv,3,102.0903333,39.26533333,0.058666667,21.621,172626.833,0.172626833,16.94696673,AA,F,Acute
461,III,2,BLA,9.666666667,475.9043333,51.21133333,0.269,24.65633333,172642.5503,0.17264255,53.61887646,AA,F,Acute
462,III,2,BST,34,1608.873,47.32,0.487,22.885,330698.85,0.33069885,102.812574,AA,F,Acute
463,III,2,CEA,7.333333333,310.56,38.769,0.153333333,20.544,210926.247,0.210926247,35.24110053,AA,F,Acute
464,III,2,CLA,5.333333333,263.0786667,46.52966667,0.368333333,25.10133333,69121.01867,0.069121019,78.19737315,AA,F,Acute
465,III,2,CP,5.4,173.8458,39.18,0.0278,28.6132,770404.063,0.770404063,8.811112167,AA,F,Acute
466,III,2,DG,2,57.511,28.7555,0.018666667,18.147,394629.619,0.394629619,6.047559778,AA,F,Acute
467,III,2,GPe,3,138.027,46.009,0.069,22.5875,211836.3605,0.211836361,14.99785375,AA,F,Acute
468,III,2,GPi,10,239.39,19.0505,0.1365,13.895,184474.739,0.184474739,56.7872176,AA,F,Acute
469,III,2,ILA,12,594.872,49.2455,0.3245,25.3965,186548.415,0.186548415,65.49702159,AA,F,Acute
470,III,2,LH,2,86.2665,43.133,0.201,23.6505,40933.5205,0.040933521,46.56656419,AA,F,Acute
471,III,2,LHA,37.33333333,1784.281667,47.289,0.399333333,23.32733333,449331.2953,0.449331295,83.57731207,AA,F,Acute
472,III,2,MH,0,0,,0,,35045.82233,0.035045822,0,AA,F,Acute
473,III,2,PAG,15.33333333,622.3866667,37.96466667,0.248,20.23866667,210872.582,0.210872582,62.74577736,AA,F,Acute
474,III,2,PALv,19,763.46,40.182,0.181,20.833,421050.215,0.421050215,45.12525899,AA,F,Acute
475,III,2,PL,12,531.557,44.174,0.403,24.5355,130815.95,0.13081595,90.98098114,AA,F,Acute
476,III,2,PVT,27,1371.639667,51.08,1.095,24.495,126328.8673,0.126328867,215.0955874,AA,F,Acute
477,III,2,SNc,1,54.906,54.906,0.053,26.376,103108.646,0.103108646,9.707464817,AA,F,Acute
478,III,2,SNr,1.5,45.3575,29.8405,0.019,19.0485,237750.032,0.237750032,6.2791086,AA,F,Acute
479,III,2,VTA,17.5,883.27,50.473,0.47,25.267,197409.119,0.197409119,93.1877615,AA,F,Acute
480,III,3,ACAd,16.6,676.971,40.1474,0.5236,22.6484,131585.6314,0.131585631,128.2602809,AA,F,Acute
481,III,3,ACAv,27,1063.113333,38.82133333,0.554666667,22.617,189126.195,0.189126195,141.6756993,AA,F,Acute
482,III,3,ACB,33.5,1469.5115,44.0765,0.2915,23.499,523378.651,0.523378651,68.13708923,AA,F,Acute
483,III,3,AId,10,516.3413333,49.28933333,0.351,25.546,163783.2617,0.163783262,65.73865885,AA,F,Acute
484,III,3,AIv,5.333333333,235.593,42.96533333,0.123333333,23.82266667,172626.833,0.172626833,28.14605643,AA,F,Acute
485,III,3,BLA,19,741.893,38.766,0.415666667,21.29,172642.5503,0.17264255,107.4948629,AA,F,Acute
486,III,3,BST,32,1587.306,49.603,0.48,23.784,330698.85,0.33069885,96.76477557,AA,F,Acute
487,III,3,CEA,13.66666667,526.2263333,33.124,0.246333333,19.61666667,210926.247,0.210926247,63.13147638,AA,F,Acute
488,III,3,CLA,16,750.9526667,43.70333333,1.011666667,23.30033333,69121.01867,0.069121019,221.4494211,AA,F,Acute
489,III,3,CP,11,341.63975,29.7705,0.056,18.00325,592912.5678,0.592912568,18.17079581,AA,F,Acute
490,III,3,DG,4.666666667,204.1643333,43.7495,0.043666667,22.84,363674.273,0.363674273,10.03982585,AA,F,Acute
491,III,3,GPe,11.5,317.0295,22.597,0.1875,16.0375,211836.3605,0.211836361,65.16369775,AA,F,Acute
492,III,3,GPi,11.5,455.057,39.915,0.292,22.101,165319.2315,0.165319232,71.2766549,AA,F,Acute
493,III,3,ILA,16.5,627.266,40.256,0.3395,23.0015,186548.415,0.186548415,89.73875121,AA,F,Acute
494,III,3,LH,1.5,23.7235,17.2535,0.058,14.1295,40933.5205,0.040933521,35.68413215,AA,F,Acute
495,III,3,LHA,27,1201.981667,43.58233333,0.275666667,22.044,449331.2953,0.449331295,61.57237653,AA,F,Acute
496,III,3,MH,1.333333333,35.94433333,22.28566667,0.107,15.58033333,35045.82233,0.035045822,38.93877703,AA,F,Acute
497,III,3,PAG,21.33333333,983.22,43.774,0.442,22.889,210872.582,0.210872582,100.874062,AA,F,Acute
498,III,3,PALv,8,267.427,33.428,0.064,18.624,421050.215,0.421050215,19.00010905,AA,F,Acute
499,III,3,PL,14.5,761.26,52.4955,0.5785,26.5855,130815.95,0.13081595,110.2074451,AA,F,Acute
500,III,3,PVT,37.66666667,1955.377,51.91133333,1.561333333,24.78166667,126328.8673,0.126328867,301.5263422,AA,F,Acute
501,III,3,SNc,1.5,54.906,31.0335,0.052,20.273,103108.646,0.103108646,14.41376026,AA,F,Acute
502,III,3,SNr,4,140.846,32.227,0.0585,18.7285,237750.032,0.237750032,16.70235707,AA,F,Acute
503,III,3,VTA,23.33333333,953.4916667,40.23,0.497666667,22.635,197409.119,0.197409119,120.1542922,AA,F,Acute
504,III,4,ACAd,7.4,269.165,35.9245,0.181,21.2515,131585.6314,0.131585631,50.01101411,AA,M,Chronic
505,III,4,ACAv,2,60.3705,30.185,0.034,19.103,182351.915,0.182351915,11.27311218,AA,M,Chronic
506,III,4,ACB,6.333333333,259.1523333,41.01833333,0.047,22.23633333,549608.985,0.549608985,11.93469658,AA,M,Chronic
507,III,4,AId,6,207.6165,34.603,0.1405,19.828,179227.3635,0.179227364,40.61178651,AA,M,Chronic
508,III,4,BLA,9,313.4356667,34.89833333,0.199666667,21.07866667,172642.5503,0.17264255,58.98919821,AA,M,Chronic
509,III,4,BST,11,448.587,40.781,0.136,21.574,330698.85,0.33069885,33.2628916,AA,M,Chronic
510,III,4,CEA,5.666666667,195.5376667,32.90933333,0.090666667,19.86066667,210926.247,0.210926247,26.40396809,AA,M,Chronic
511,III,4,CLA,3,106.017,37.793,0.170333333,21.7465,69121.01867,0.069121019,46.89869724,AA,M,Chronic
512,III,4,CP,2,63.634,37.92125,0.0098,20.512,770404.063,0.770404063,3.099406508,AA,M,Chronic
513,III,4,DG,19,779.2753333,41.30333333,0.214666667,22.417,394629.619,0.394629619,51.03240108,AA,M,Chronic
514,III,4,GPe,3,99.207,33.069,0.046,18.923,228360.7355,0.228360736,13.42584193,AA,M,Chronic
515,III,4,GPi,9,342.91,37.1485,0.2265,20.3805,165319.2315,0.165319232,57.32640419,AA,M,Chronic
516,III,4,ILA,5.5,198.7815,33.919,0.108,20.8365,186548.415,0.186548415,29.79114432,AA,M,Chronic
517,III,4,LH,0,0,,0,,40933.5205,0.040933521,0,AA,M,Chronic
518,III,4,LHA,30.66666667,1265.244,41.62433333,0.285333333,21.50333333,449331.2953,0.449331295,69.00879677,AA,M,Chronic
519,III,4,MH,0,0,,0,,35045.82233,0.035045822,0,AA,M,Chronic
520,III,4,PAG,15,593.2243333,36.434,0.262,19.58933333,210872.582,0.210872582,69.15718614,AA,M,Chronic
521,III,4,PALv,5,176.8465,29.3845,0.041,18.2755,483099.6525,0.483099653,11.3344151,AA,M,Chronic
522,III,4,PL,3.5,110.434,29.449,0.0865,18.427,130815.95,0.13081595,27.28437498,AA,M,Chronic
523,III,4,PVT,26,1364.451,52.10366667,1.073,24.503,126328.8673,0.126328867,204.9886481,AA,M,Chronic
524,III,4,SNc,0.666666667,23.411,35.1165,0.023,22.6045,96995.735,0.096995735,7.069743053,AA,M,Chronic
525,III,4,SNr,5,188.59,46.039,0.0795,21.8535,237750.032,0.237750032,20.90939573,AA,M,Chronic
526,III,4,VTA,17,635.8966667,36.32833333,0.332333333,20.48233333,197409.119,0.197409119,87.59945066,AA,M,Chronic
527,III,5,ACAd,9.8,327.3702,29.9314,0.2668,19.1406,131585.6314,0.131585631,80.23534664,AA,M,Chronic
528,III,5,ACAv,9.333333333,322.9586667,34.259,0.17,20.70333333,189126.195,0.189126195,49.27518885,AA,M,Chronic
529,III,5,ACB,21.66666667,699.9073333,36.02466667,0.125333333,23.024,549608.985,0.549608985,37.41367098,AA,M,Chronic
530,III,5,AId,4,130.5576667,31.5945,0.086333333,21.368,163783.2617,0.163783262,25.46731485,AA,M,Chronic
531,III,5,AIv,2,64.78833333,25.3265,0.045666667,17.7265,172626.833,0.172626833,13.83171581,AA,M,Chronic
532,III,5,BLA,2.333333333,126.5243333,54.4555,0.062,25.799,172642.5503,0.17264255,11.47898738,AA,M,Chronic
533,III,5,BST,26,1207.733,46.451,0.365,23.994,330698.85,0.33069885,78.62138015,AA,M,Chronic
534,III,5,CEA,4,133.713,33.428,0.07,22.511,191710.353,0.191710353,20.86480953,AA,M,Chronic
535,III,5,CLA,2.333333333,95.219,40.2475,0.154666667,21.774,69121.01867,0.069121019,37.14017859,AA,M,Chronic
536,III,5,CP,2.2,86.1644,37.60966667,0.0122,21.42,770404.063,0.770404063,3.12063022,AA,M,Chronic
537,III,5,DG,9,362.3196667,38.788,0.093,22.011,367076.054,0.367076054,23.13597332,AA,M,Chronic
538,III,5,GPe,0,0,,0,,223646.2635,0.223646264,0,AA,M,Chronic
539,III,5,GPi,7.5,368.79,49.172,0.2715,23.944,165319.2315,0.165319232,55.17356769,AA,M,Chronic
540,III,5,ILA,7.5,293.0185,36.9585,0.1595,21.02,186548.415,0.186548415,40.70731458,AA,M,Chronic
541,III,5,LH,0.5,21.5665,43.133,0.047,22.993,40933.5205,0.040933521,10.88243204,AA,M,Chronic
542,III,5,LHA,37.66666667,1508.228333,39.985,0.336666667,21.05466667,449331.2953,0.449331295,84.00917116,AA,M,Chronic
543,III,5,MH,0,0,,0,,35045.82233,0.035045822,0,AA,M,Chronic
544,III,5,PAG,16.33333333,714.449,43.20433333,0.353,22.138,210872.582,0.210872582,80.77805437,AA,M,Chronic
545,III,5,PALv,3,73.3265,24.4425,0.015,16.07,483099.6525,0.483099653,6.314061314,AA,M,Chronic
546,III,5,PL,7.5,290.0735,36.4435,0.2185,20.745,130815.95,0.13081595,56.65904353,AA,M,Chronic
547,III,5,PVT,22,1056.766333,46.946,0.825666667,23.88133333,126328.8673,0.126328867,171.9858583,AA,M,Chronic
548,III,5,SNc,1.333333333,27.055,21.485,0.026,16.694,106725.1743,0.106725174,12.7467038,AA,M,Chronic
549,III,5,SNr,1.666666667,41.58633333,27.26333333,0.016,17.55933333,270873.8217,0.270873822,6.598148381,AA,M,Chronic
550,III,5,VTA,8.666666667,367.6156667,41.90766667,0.178666667,22.00766667,197409.119,0.197409119,42.24904148,AA,M,Chronic
551,III,6,ACAd,11.2,524.2264,46.8512,0.4082,25.2094,131585.6314,0.131585631,86.69671768,AA,M,Chronic
552,III,6,ACAv,12,473.1493333,38.77466667,0.245666667,21.63433333,189126.195,0.189126195,62.53164446,AA,M,Chronic
553,III,6,ACB,8.333333333,293.5096667,34.89666667,0.053333333,20.60333333,549608.985,0.549608985,15.10948946,AA,M,Chronic
554,III,6,AId,10,424.0673333,43.01666667,0.260666667,23.03566667,163783.2617,0.163783262,60.26252522,AA,M,Chronic
555,III,6,AIv,2.666666667,150.1903333,49,0.096666667,24.071,172626.833,0.172626833,16.19037736,AA,M,Chronic
556,III,6,BLA,4,173.971,45.5595,0.124,23.948,172642.5503,0.17264255,27.36230284,AA,M,Chronic
557,III,6,BST,35,1630.439,46.584,0.493,23.649,330698.85,0.33069885,105.8364733,AA,M,Chronic
558,III,6,CEA,2.666666667,139.4643333,52.299,0.06,25.322,210926.247,0.210926247,11.4884271,AA,M,Chronic
559,III,6,CLA,5.5,294.491,54.088,0.3835,26.8765,77112.529,0.077112529,72.24035473,AA,M,Chronic
560,III,6,CP,5.4,224.7608,38.4964,0.0296,20.4854,770404.063,0.770404063,7.381474252,AA,M,Chronic
561,III,6,DG,13.66666667,517.6,34.10833333,0.153333333,20.244,394629.619,0.394629619,42.66441045,AA,M,Chronic
562,III,6,GPe,1.5,28.0365,18.691,0.0175,15.497,211836.3605,0.211836361,9.269371113,AA,M,Chronic
563,III,6,GPi,13.5,625.433,46.328,0.46,25.135,165319.2315,0.165319232,99.31242185,AA,M,Chronic
564,III,6,ILA,14.5,506.525,34.471,0.275,21.0725,186548.415,0.186548415,78.63992182,AA,M,Chronic
565,III,6,LH,0.5,40.9765,81.953,0.114,34.741,40933.5205,0.040933521,13.91926808,AA,M,Chronic
566,III,6,LHA,34,1547.048333,42.75633333,0.358333333,22.233,449331.2953,0.449331295,78.38728473,AA,M,Chronic
567,III,6,MH,0,0,,0,,35045.82233,0.035045822,0,AA,M,Chronic
568,III,6,PAG,14,547.7503333,41.582,0.252,21.89766667,210872.582,0.210872582,62.51625027,AA,M,Chronic
569,III,6,PALv,8,263.1135,31.6835,0.0585,19.3135,483099.6525,0.483099653,17.64847642,AA,M,Chronic
570,III,6,PL,7.5,263.57,42.0705,0.197,22.421,130815.95,0.13081595,56.0468345,AA,M,Chronic
571,III,6,PVT,28.33333333,1222.110333,41.76333333,0.943,21.76566667,126328.8673,0.126328867,220.2375444,AA,M,Chronic
572,III,6,SNc,8.666666667,266.44,24.05066667,0.238,16.02233333,106725.1743,0.106725174,78.34086018,AA,M,Chronic
573,III,6,SNr,12,463.367,38.96333333,0.171333333,22.28766667,270873.8217,0.270873822,44.34362184,AA,M,Chronic
574,III,6,VTA,24.33333333,1008.732,41.321,0.511,22.73033333,197409.119,0.197409119,123.2686409,AA,M,Chronic
575,III,7,ACAd,13.6,534.8744,40.1512,0.4016,22.736,131585.6314,0.131585631,102.4407114,AA,M,Chronic
576,III,7,ACAv,18.66666667,719.5403333,39.44433333,0.38,21.74266667,189126.195,0.189126195,98.38821463,AA,M,Chronic
577,III,7,ACB,9.333333333,350.4446667,38.23033333,0.058333333,22.12733333,549608.985,0.549608985,15.49435298,AA,M,Chronic
578,III,7,AId,16.66666667,742.118,47.136,0.446666667,24.25033333,163783.2617,0.163783262,97.37706487,AA,M,Chronic
579,III,7,AIv,3.333333333,104.0536667,46.18566667,0.062,24.49733333,172626.833,0.172626833,19.9303386,AA,M,Chronic
580,III,7,BLA,10.33333333,544.9176667,51.78166667,0.370666667,25.90666667,172642.5503,0.17264255,69.65565946,AA,M,Chronic
581,III,7,BST,14,849.726,60.695,0.257,26.437,330698.85,0.33069885,42.33458931,AA,M,Chronic
582,III,7,CEA,3.666666667,148.091,39.459,0.075,22.89066667,210926.247,0.210926247,18.67993285,AA,M,Chronic
583,III,7,CLA,8.666666667,390.6916667,48.474,0.570333333,25.07766667,69121.01867,0.069121019,126.7219611,AA,M,Chronic
584,III,7,CP,8.6,280.9448,32.578,0.0506,19.64233333,770404.063,0.770404063,15.57225633,AA,M,Chronic
585,III,7,DG,16.33333333,674.3173333,41.34433333,0.250666667,22.98933333,353527.8783,0.353527878,58.88609887,AA,M,Chronic
586,III,7,GPe,10,375.26,36.232,0.163,20.656,211836.3605,0.211836361,44.09136506,AA,M,Chronic
587,III,7,GPi,6.5,256.6435,39.484,0.132,21.925,179529.504,0.179529504,33.38404181,AA,M,Chronic
588,III,7,ILA,31,1463.6215,46.1175,0.7945,24.0595,186548.415,0.186548415,167.8306956,AA,M,Chronic
589,III,7,LH,0.5,8.6265,17.253,0.024,11.748,40933.5205,0.040933521,13.91926808,AA,M,Chronic
590,III,7,LHA,22,897.173,41.01133333,0.200333333,21.10733333,449331.2953,0.449331295,48.97450933,AA,M,Chronic
591,III,7,MH,0.333333333,8.626666667,25.88,0.026,15.902,35045.82233,0.035045822,10.09401464,AA,M,Chronic
592,III,7,PAG,11,475.628,42.099,0.218333333,21.81433333,210872.582,0.210872582,50.64605321,AA,M,Chronic
593,III,7,PALv,8,323.5,55.786,0.0745,24.319,483099.6525,0.483099653,18.72978252,AA,M,Chronic
594,III,7,PL,14,569.8405,40.572,0.4375,22.1155,130815.95,0.13081595,107.3008728,AA,M,Chronic
595,III,7,PVT,50,2417.623,47.327,1.1675,23.4835,201210.467,0.201210467,246.2501859,AA,M,Chronic
596,III,7,SNc,1.333333333,47.03033333,36.247,0.043333333,21.216,106725.1743,0.106725174,12.32173987,AA,M,Chronic
597,III,7,SNr,6.666666667,224.1006667,33.94366667,0.088333333,21.094,270873.8217,0.270873822,26.39259353,AA,M,Chronic
598,III,7,VTA,21.66666667,1004.245667,44.72333333,0.493666667,23.116,197409.119,0.197409119,107.4756192,AA,M,Chronic
599,III,8,ACAd,12.2,521.3166,44.9778,0.4032,23.7714,131585.6314,0.131585631,93.89673026,AA,M,Chronic
600,III,8,ACAv,16.5,555.116,31.9585,0.309,20.403,182351.915,0.182351915,91.5168859,AA,M,Chronic
601,III,8,ACB,23.33333333,843.2266667,38.704,0.155333333,22.07633333,549608.985,0.549608985,42.44097498,AA,M,Chronic
602,III,8,AId,15,665.5503333,43.60666667,0.443,22.65133333,163783.2617,0.163783262,96.54421152,AA,M,Chronic
603,III,8,AIv,11,332.775,30.77433333,0.184666667,18.835,172626.833,0.172626833,62.0307999,AA,M,Chronic
604,III,8,BLA,6.5,260.9565,40.147,0.139,23.865,144483.6815,0.144483682,34.66816156,AA,M,Chronic
605,III,8,BST,18,884.233,49.124,0.267,24.033,330698.85,0.33069885,54.43018626,AA,M,Chronic
606,III,8,CEA,3.333333333,107.833,26.12,0.048,17.26366667,210926.247,0.210926247,15.28433322,AA,M,Chronic
607,III,8,CLA,6.333333333,284.6746667,47.662,0.44,25.01766667,69121.01867,0.069121019,94.75941602,AA,M,Chronic
608,III,8,CP,5.2,207.5906,39.3998,0.0292,21.7474,770404.063,0.770404063,8.316834165,AA,M,Chronic
609,III,8,DG,55.66666667,2109.219,39.26066667,0.551333333,22.936,394629.619,0.394629619,141.932054,AA,M,Chronic
610,III,8,GPe,0.5,15.0965,30.193,0.0085,17.623,219624.0815,0.219624082,2.818509658,AA,M,Chronic
611,III,8,GPi,8,293.3065,29.834,0.2085,18.6575,165319.2315,0.165319232,54.41086702,AA,M,Chronic
612,III,8,ILA,12,485.9105,35.512,0.2665,20.581,186548.415,0.186548415,65.31436246,AA,M,Chronic
613,III,8,LH,2.5,92.7365,39.8985,0.2345,23.759,40933.5205,0.040933521,60.48583227,AA,M,Chronic
614,III,8,LHA,44,2071.837,47.851,0.459333333,24.20466667,449331.2953,0.449331295,97.84646394,AA,M,Chronic
615,III,8,MH,0,0,,0,,35787.71567,0.035787716,0,AA,M,Chronic
616,III,8,PAG,12.33333333,535.7073333,43.088,0.272666667,22.41333333,210872.582,0.210872582,64.29659785,AA,M,Chronic
617,III,8,PALv,11,543.4795,49.747,0.1145,24.78,483099.6525,0.483099653,23.42188468,AA,M,Chronic
618,III,8,PL,18,722.9755,40.5115,0.556,21.919,130815.95,0.13081595,138.5121685,AA,M,Chronic
619,III,8,PVT,18.66666667,802.28,43.04666667,0.637333333,21.87133333,126328.8673,0.126328867,148.3148999,AA,M,Chronic
620,III,8,SNc,3,119.8863333,42.482,0.111333333,21.885,106725.1743,0.106725174,28.38665725,AA,M,Chronic
621,III,8,SNr,7.333333333,328.325,49.39933333,0.128,24.53666667,270873.8217,0.270873822,29.40694865,AA,M,Chronic
622,III,8,VTA,23.66666667,1100.880333,51.446,0.558,24.38133333,197409.119,0.197409119,118.3531565,AA,M,Chronic
623,III,9,ACAd,7.8,229.2628,28.4372,0.1686,18.4816,131585.6314,0.131585631,57.62351228,AA,M,Chronic
624,III,9,ACAv,5.333333333,255.2256667,49.20466667,0.135666667,25.67733333,189126.195,0.189126195,27.89092795,AA,M,Chronic
625,III,9,ACB,17,550.6983333,34.913,0.093,21.51066667,549608.985,0.549608985,28.50749145,AA,M,Chronic
626,III,9,AId,1,31.41233333,29.449,0.023,17.387,163783.2617,0.163783262,7.272699889,AA,M,Chronic
627,III,9,AIv,1.5,39.7565,26.504,0.0285,16.237,160910.0085,0.160910009,10.80969922,AA,M,Chronic
628,III,9,BLA,1,33.069,33.069,0.021666667,19.81833333,172642.5503,0.17264255,6.518577813,AA,M,Chronic
629,III,9,BST,17,603.866,35.522,0.183,20.263,330698.85,0.33069885,51.40628702,AA,M,Chronic
630,III,9,CEA,3.666666667,90.58033333,26.02366667,0.042666667,17.09666667,210926.247,0.210926247,17.03882447,AA,M,Chronic
631,III,9,CLA,0.333333333,15.70633333,47.119,0.022,22.847,69121.01867,0.069121019,4.679962036,AA,M,Chronic
632,III,9,CP,4,145.961,34.8795,0.0215,20.2305,592912.5678,0.592912568,5.8939609,AA,M,Chronic
633,III,9,DG,4.666666667,204.1643333,44.42766667,0.058333333,22.28366667,394629.619,0.394629619,13.58599009,AA,M,Chronic
634,III,9,GPe,2.5,125.0865,49.6035,0.057,23.836,230114.105,0.230114105,11.38028159,AA,M,Chronic
635,III,9,GPi,2.5,107.8335,43.133,0.0555,25.2,165319.2315,0.165319232,12.84001608,AA,M,Chronic
636,III,9,ILA,19.5,826.048,41.839,0.44,23.0115,186548.415,0.186548415,104.1950858,AA,M,Chronic
637,III,9,LH,1.5,43.1335,28.756,0.094,17.86,40933.5205,0.040933521,32.64729611,AA,M,Chronic
638,III,9,LHA,21.66666667,927.3666667,41.38166667,0.202666667,21.79566667,449331.2953,0.449331295,47.31038122,AA,M,Chronic
639,III,9,MH,0.333333333,12.94,38.82,0.032,23.497,35045.82233,0.035045822,8.267869582,AA,M,Chronic
640,III,9,PAG,8.333333333,289.108,37.84933333,0.161666667,20.81366667,210872.582,0.210872582,47.68295107,AA,M,Chronic
641,III,9,PALv,7.5,364.477,49.449,0.075,24.902,483099.6525,0.483099653,15.92031655,AA,M,Chronic
642,III,9,PL,6.5,248.8455,37.723,0.1915,20.8855,130815.95,0.13081595,49.82555059,AA,M,Chronic
643,III,9,PVT,15.66666667,595.24,36.959,0.486333333,20.39766667,126328.8673,0.126328867,126.8412654,AA,M,Chronic
644,III,9,SNc,3,93.1015,31.034,0.093,19.129,103108.646,0.103108646,30.00701624,AA,M,Chronic
645,III,9,SNr,5,135.8456667,29.65166667,0.054,18.14633333,270873.8217,0.270873822,20.22899414,AA,M,Chronic
646,III,9,VTA,11.33333333,464.5616667,39.95533333,0.106666667,20.987,197409.119,0.197409119,56.93674895,AA,M,Chronic
647,III,10,ACAd,9.25,329.094,39.2165,0.2375,22.914,135966.6015,0.135966601,66.21734142,GG,M,Chronic
648,III,10,ACAv,4.666666667,230.6846667,46.9715,0.116,24.541,189126.195,0.189126195,23.56577627,GG,M,Chronic
649,III,10,ACB,25.66666667,1059.186667,40.92033333,0.205,24.59166667,525874.955,0.525874955,49.7723368,GG,M,Chronic
650,III,10,AId,4.666666667,155.099,28.54966667,0.111666667,20.10433333,163783.2617,0.163783262,33.18096462,GG,M,Chronic
651,III,10,AIv,3.333333333,139.3926667,42.37433333,0.077333333,27.14066667,172626.833,0.172626833,18.42825566,GG,M,Chronic
652,III,10,BLA,0,0,,0,,172642.5503,0.17264255,0,GG,M,Chronic
653,III,10,BST,19,789.34,41.544,0.239,22.47,330698.85,0.33069885,57.45408549,GG,M,Chronic
654,III,10,CEA,1.333333333,79.07766667,58.23,0.040333333,26.8745,210926.247,0.210926247,6.811474702,GG,M,Chronic
655,III,10,CLA,4.666666667,216.942,43.601,0.322,23.192,69121.01867,0.069121019,67.64303069,GG,M,Chronic
656,III,10,CP,0.4,9.0668,22.667,0.0011748,15.982,770404.063,0.770404063,0.460576947,GG,M,Chronic
657,III,10,DG,1.666666667,76.202,44.9305,0.025333333,24.4025,394629.619,0.394629619,5.40119148,GG,M,Chronic
658,III,10,GPe,0,0,,0,,211836.3605,0.211836361,0,GG,M,Chronic
659,III,10,GPi,0,0,,0,,155558.161,0.155558161,0,GG,M,Chronic
660,III,10,ILA,4,188.4745,47.5115,0.1005,25.1445,186548.415,0.186548415,21.28436315,GG,M,Chronic
661,III,10,LH,0,0,,0,,40933.5205,0.040933521,0,GG,M,Chronic
662,III,10,LHA,3,66.13766667,19.76933333,0.015333333,14.84633333,449331.2953,0.449331295,6.826321956,GG,M,Chronic
663,III,10,MH,0.333333333,4.313333333,12.94,0.013,11.748,35045.82233,0.035045822,10.09401464,GG,M,Chronic
664,III,10,PAG,2,73.208,36.604,0.042666667,19.607,210872.582,0.210872582,11.61250643,GG,M,Chronic
665,III,10,PALv,36,1699.453,47.207,0.404,23.847,421050.215,0.421050215,85.50049072,GG,M,Chronic
666,III,10,PL,11,553.6435,50.3315,0.4235,27.592,130815.95,0.13081595,84.1474882,GG,M,Chronic
667,III,10,PVT,8,474.4663333,58.51766667,0.384333333,26.713,126328.8673,0.126328867,64.89086585,GG,M,Chronic
668,III,10,SNc,0,0,,0,,106725.1743,0.106725174,0,GG,M,Chronic
669,III,10,SNr,0,0,,0,,270873.8217,0.270873822,0,GG,M,Chronic
670,III,10,VTA,7,285.826,42.21633333,0.15,24.773,197409.119,0.197409119,36.42990006,GG,M,Chronic
671,III,11,ACAd,3.4,114.2692,32.13325,0.0842,20.36975,131585.6314,0.131585631,25.3283879,GG,M,Chronic
672,III,11,ACAv,6.666666667,303.326,46.0325,0.156,23.3825,189126.195,0.189126195,34.10927775,GG,M,Chronic
673,III,11,ACB,57.5,1859.712,32.4715,0.2945,21.543,624717.501,0.624717501,90.99960586,GG,M,Chronic
674,III,11,AId,5,140.3743333,22.28033333,0.090333333,16.61833333,163783.2617,0.163783262,32.07231965,GG,M,Chronic
675,III,11,AIv,1,48.10033333,48.1,0.024666667,25.471,172626.833,0.172626833,5.100466906,GG,M,Chronic
676,III,11,BLA,2.333333333,58.949,25.264,0.025666667,16.568,172642.5503,0.17264255,10.1909958,GG,M,Chronic
677,III,11,BST,16,569.36,35.585,0.172,19.789,330698.85,0.33069885,48.38238778,GG,M,Chronic
678,III,11,CEA,2.666666667,116.4596667,50.08233333,0.054666667,25.05133333,210926.247,0.210926247,12.42798357,GG,M,Chronic
679,III,11,CLA,4.333333333,181.603,43.06133333,0.254,23.96666667,69121.01867,0.069121019,60.04231732,GG,M,Chronic
680,III,11,CP,0.8,37.8436,46.385,0.0054,23.32566667,770404.063,0.770404063,1.085243859,GG,M,Chronic
681,III,11,DG,6.333333333,242.9846667,39.52266667,0.080333333,22.133,365523.2547,0.365523255,19.988625,GG,M,Chronic
682,III,11,GPe,1,71.17,71.17,0.0365,33.021,216738.4625,0.216738463,4.822780594,GG,M,Chronic
